Campaign_Row_ID,Campaign_ID,Budget,Clicks,CTR,CPC,Conversions,CPA,Conversion_Rate,Duration,Platform,Content_Type,Target_Age,Target_Gender,Region,Revenue,Spend,ROAS,Date,Impressions,Month,Quarter,CPC_Actual,CPA_Actual,ROAS_Actual,Budget_Variance,Budget_Variance_Pct
647,C6593,6850,236,0.0275,29.03,48,142.71,0.2034,11,Google,Text,25-34,Female,North America,7488,6918.5,1.08,2024-12-08,8581,2024-12,2024Q4,29.32,144.14,1.08,68.5,0.01
648,C7547,2620,812,0.0891,3.23,430,6.09,0.5296,29,Instagram,Text,55+,Other,Africa,26230,2489.0,10.54,2024-10-16,9113,2024-10,2024Q4,3.07,5.79,10.54,-131.0,-0.05
649,C6634,4280,623,0.0876,6.87,331,12.93,0.5313,11,YouTube,Text,18-24,Female,Europe,42699,4365.6,9.78,2024-04-02,7111,2024-04,2024Q2,7.01,13.19,9.78,85.6,0.02
650,C4626,5960,109,0.0142,54.68,20,298.0,0.1835,28,LinkedIn,Image,18-24,Other,South America,1260,6019.6,0.21,2024-04-19,7676,2024-04,2024Q2,55.23,300.98,0.21,59.6,0.01
651,C7132,6540,312,0.0501,20.96,276,23.7,0.8846,20,LinkedIn,Video,45-54,Female,South America,26772,6670.8,4.01,2024-04-11,6227,2024-04,2024Q2,21.38,24.17,4.01,130.8,0.02
652,C5390,9800,1029,0.4919,9.52,615,15.93,0.5977,14,Google,Text,25-34,Female,Asia,92865,9408.0,9.87,2024-04-23,2091,2024-04,2024Q2,9.14,15.3,9.87,-392.0,-0.04
653,C6840,6510,1156,0.1698,5.63,1089,5.98,0.942,28,Google,Carousel,18-24,Other,North America,217800,6835.5,31.86,2024-03-08,6808,2024-03,2024Q1,5.91,6.28,31.86,325.5,0.05
654,C1614,2990,1273,0.2963,2.35,160,18.69,0.1257,9,YouTube,Text,35-44,Other,Asia,26240,2840.5,9.24,2024-02-20,4296,2024-02,2024Q1,2.23,17.75,9.24,-149.5,-0.05
655,C6054,3060,1192,0.9675,2.57,511,5.99,0.4287,18,Google,Text,45-54,Male,Asia,89425,3090.6,28.93,2024-08-13,1232,2024-08,2024Q3,2.59,6.05,28.93,30.6,0.01
656,C8542,4820,1035,0.274,4.66,498,9.68,0.4812,22,Facebook,Image,25-34,Male,Asia,84660,4723.6,17.92,2024-07-02,3777,2024-07,2024Q3,4.56,9.49,17.92,-96.4,-0.02
657,C2802,4470,1616,0.7841,2.77,189,23.65,0.117,15,Google,Text,45-54,Female,Africa,11529,4514.7,2.55,2024-05-07,2060,2024-05,2024Q2,2.79,23.89,2.55,44.7,0.01
658,C3686,3420,355,0.0502,9.63,32,106.88,0.0901,11,Instagram,Video,25-34,Male,South America,1440,3454.2,0.42,2025-01-29,7071,2025-01,2025Q1,9.73,107.94,0.42,34.2,0.01
659,C9031,5250,1387,0.1713,3.79,306,17.16,0.2206,24,YouTube,Image,45-54,Other,Africa,11934,5302.5,2.25,2024-03-29,8096,2024-03,2024Q1,3.82,17.33,2.25,52.5,0.01
660,C9127,9270,790,0.1247,11.73,652,14.22,0.8253,20,Facebook,Video,35-44,Other,Europe,74980,8991.9,8.34,2024-09-12,6335,2024-09,2024Q3,11.38,13.79,8.34,-278.1,-0.03
661,C3769,6210,512,0.0991,12.13,199,31.21,0.3887,22,LinkedIn,Text,45-54,Male,South America,38208,6334.2,6.03,2024-08-25,5166,2024-08,2024Q3,12.37,31.83,6.03,124.2,0.02
662,C3775,8720,715,0.1595,12.2,423,20.61,0.5916,19,Facebook,Image,25-34,Other,Africa,57951,8807.2,6.58,2024-05-07,4482,2024-05,2024Q2,12.32,20.82,6.58,87.2,0.01
663,C8123,6420,1875,0.2032,3.42,1238,5.19,0.6603,19,LinkedIn,Carousel,18-24,Female,North America,246362,6484.2,37.99,2024-06-30,9227,2024-06,2024Q2,3.46,5.24,37.99,64.2,0.01
664,C6281,2300,875,0.2291,2.63,251,9.16,0.2869,24,Instagram,Text,55+,Male,Asia,15562,2323.0,6.7,2024-12-29,3819,2024-12,2024Q4,2.65,9.25,6.7,23.0,0.01
665,C4443,3150,1393,0.3078,2.26,570,5.53,0.4092,11,LinkedIn,Image,35-44,Male,Asia,19950,3276.0,6.09,2024-04-28,4525,2024-04,2024Q2,2.35,5.75,6.09,126.0,0.04
666,C8018,5930,64,0.0064,92.66,37,160.27,0.5781,10,Instagram,Image,45-54,Male,Africa,4884,5692.8,0.86,2024-12-19,10000,2024-12,2024Q4,88.95,153.86,0.86,-237.2,-0.04
667,C9486,4770,1219,0.2655,3.91,590,8.08,0.484,19,LinkedIn,Image,25-34,Female,Asia,90860,4817.7,18.86,2024-04-22,4591,2024-04,2024Q2,3.95,8.17,18.86,47.7,0.01
668,C9053,4670,249,0.1424,18.76,118,39.58,0.4739,17,LinkedIn,Text,35-44,Other,Europe,22656,4529.9,5.0,2024-11-13,1748,2024-11,2024Q4,18.19,38.39,5.0,-140.1,-0.03
669,C2451,3430,50,0.0209,68.6,16,214.38,0.32,15,Facebook,Carousel,45-54,Other,Europe,656,3498.6,0.19,2024-02-15,2392,2024-02,2024Q1,69.97,218.66,0.19,68.6,0.02
670,C4562,6820,1638,0.4583,4.16,1330,5.13,0.812,7,Google,Carousel,18-24,Other,Africa,93100,7092.8,13.13,2024-05-11,3574,2024-05,2024Q2,4.33,5.33,13.13,272.8,0.04
671,C2122,9850,1252,0.1961,7.87,400,24.62,0.3195,27,Facebook,Image,45-54,Female,North America,38400,9751.5,3.94,2024-07-22,6384,2024-07,2024Q3,7.79,24.38,3.94,-98.5,-0.01
672,C2836,8530,1994,0.241,4.28,1043,8.18,0.5231,22,Instagram,Carousel,45-54,Male,South America,38591,8103.5,4.76,2024-11-13,8273,2024-11,2024Q4,4.06,7.77,4.76,-426.5,-0.05
673,C9075,5560,919,0.7936,6.05,34,163.53,0.037,21,LinkedIn,Text,35-44,Male,South America,5576,5337.6,1.04,2024-06-08,1158,2024-06,2024Q2,5.81,156.99,1.04,-222.4,-0.04
674,C2555,5330,718,0.1254,7.42,497,10.72,0.6922,18,Google,Text,25-34,Male,South America,43239,5543.2,7.8,2025-01-05,5725,2025-01,2025Q1,7.72,11.15,7.8,213.2,0.04
675,C5539,5060,971,0.2113,5.21,403,12.56,0.415,25,Instagram,Image,35-44,Other,Africa,51987,5110.6,10.17,2025-01-30,4595,2025-01,2025Q1,5.26,12.68,10.17,50.6,0.01
676,C6575,4880,432,0.0523,11.3,428,11.4,0.9907,18,LinkedIn,Carousel,25-34,Other,South America,14552,4782.4,3.04,2024-05-14,8260,2024-05,2024Q2,11.07,11.17,3.04,-97.6,-0.02
677,C4525,3150,1236,0.2179,2.55,333,9.46,0.2694,20,YouTube,Carousel,45-54,Male,South America,42624,3276.0,13.01,2024-02-22,5672,2024-02,2024Q1,2.65,9.84,13.01,126.0,0.04
678,C9155,2980,1595,0.4894,1.87,778,3.83,0.4878,15,Instagram,Image,18-24,Male,Asia,49014,3009.8,16.28,2024-02-16,3259,2024-02,2024Q1,1.89,3.87,16.28,29.8,0.01
679,C5279,3800,1578,0.19,2.41,1208,3.15,0.7655,22,LinkedIn,Video,35-44,Male,Africa,192072,3648.0,52.65,2024-05-22,8305,2024-05,2024Q2,2.31,3.02,52.65,-152.0,-0.04
680,C7947,4850,1755,0.1994,2.76,65,74.62,0.037,22,Instagram,Video,55+,Male,North America,7215,4898.5,1.47,2024-04-21,8801,2024-04,2024Q2,2.79,75.36,1.47,48.5,0.01
681,C7706,4500,195,0.0276,23.08,109,41.28,0.559,21,Google,Text,35-44,Female,Asia,21473,4275.0,5.02,2024-10-16,7065,2024-10,2024Q4,21.92,39.22,5.02,-225.0,-0.05
682,C4321,8660,976,0.1211,8.87,332,26.08,0.3402,23,Facebook,Image,25-34,Other,Europe,27556,8400.2,3.28,2024-04-16,8059,2024-04,2024Q2,8.61,25.3,3.28,-259.8,-0.03
683,C7396,3180,1526,0.2265,2.08,1011,3.15,0.6625,16,YouTube,Video,55+,Female,Europe,89979,3084.6,29.17,2024-09-20,6737,2024-09,2024Q3,2.02,3.05,29.17,-95.4,-0.03
684,C2842,4540,984,0.1494,4.61,936,4.85,0.9512,22,YouTube,Carousel,45-54,Other,Asia,46800,4494.6,10.41,2024-08-09,6586,2024-08,2024Q3,4.57,4.8,10.41,-45.4,-0.01
685,C9396,4820,204,0.0343,23.63,176,27.39,0.8627,16,Google,Image,25-34,Female,North America,7744,4820.0,1.61,2024-10-29,5947,2024-10,2024Q4,23.63,27.39,1.61,0.0,0.0
686,C5946,8420,1985,0.833,4.24,1086,7.75,0.5471,15,LinkedIn,Image,18-24,Female,North America,99912,8841.0,11.3,2024-07-04,2382,2024-07,2024Q3,4.45,8.14,11.3,421.0,0.05
687,C6327,4040,1943,0.6782,2.08,981,4.12,0.5049,7,YouTube,Image,18-24,Female,South America,155979,4080.4,38.23,2024-09-28,2864,2024-09,2024Q3,2.1,4.16,38.23,40.4,0.01
688,C8089,6490,468,0.0745,13.87,415,15.64,0.8868,7,Instagram,Text,35-44,Male,North America,73455,6425.1,11.43,2024-11-11,6281,2024-11,2024Q4,13.73,15.48,11.43,-64.9,-0.01
689,C9690,7160,938,0.1042,7.63,530,13.51,0.565,21,Facebook,Carousel,55+,Female,Asia,56710,7231.6,7.84,2025-01-01,9001,2025-01,2025Q1,7.71,13.64,7.84,71.6,0.01
690,C2312,5200,1650,0.1831,3.15,1073,4.85,0.6503,10,Instagram,Image,18-24,Other,Africa,109446,5096.0,21.48,2024-12-08,9011,2024-12,2024Q4,3.09,4.75,21.48,-104.0,-0.02
691,C5263,4540,188,0.0491,24.15,161,28.2,0.8564,14,Facebook,Text,35-44,Female,Asia,20447,4403.8,4.64,2024-07-03,3828,2024-07,2024Q3,23.42,27.35,4.64,-136.2,-0.03
692,C9749,6900,410,0.0827,16.83,107,64.49,0.261,19,YouTube,Carousel,25-34,Male,South America,19260,7038.0,2.74,2024-09-21,4957,2024-09,2024Q3,17.17,65.78,2.74,138.0,0.02
693,C9990,4590,521,0.3127,8.81,397,11.56,0.762,30,Facebook,Image,25-34,Female,South America,69872,4360.5,16.02,2024-06-12,1666,2024-06,2024Q2,8.37,10.98,16.02,-229.5,-0.05
694,C7488,8620,1266,0.1609,6.81,943,9.14,0.7449,20,Google,Image,18-24,Other,North America,128248,8706.2,14.73,2024-11-24,7868,2024-11,2024Q4,6.88,9.23,14.73,86.2,0.01
695,C5896,7530,110,0.0386,68.45,108,69.72,0.9818,15,Instagram,Image,18-24,Other,Asia,15336,7605.3,2.02,2024-05-14,2849,2024-05,2024Q2,69.14,70.42,2.02,75.3,0.01
696,C1179,5180,642,0.0722,8.07,570,9.09,0.8879,9,Google,Text,18-24,Female,Asia,84360,5231.8,16.12,2024-11-19,8891,2024-11,2024Q4,8.15,9.18,16.12,51.8,0.01
697,C5246,6200,1712,0.1859,3.62,1367,4.54,0.7985,24,Facebook,Text,25-34,Female,Asia,170875,5952.0,28.71,2025-01-22,9209,2025-01,2025Q1,3.48,4.35,28.71,-248.0,-0.04
698,C8003,7140,1225,0.2091,5.83,168,42.5,0.1371,24,LinkedIn,Image,18-24,Female,North America,15792,6997.2,2.26,2024-06-19,5858,2024-06,2024Q2,5.71,41.65,2.26,-142.8,-0.02
699,C2739,5200,84,0.018,61.9,30,173.33,0.3571,14,Instagram,Text,45-54,Female,Africa,5220,5252.0,0.99,2024-02-24,4666,2024-02,2024Q1,62.52,175.07,0.99,52.0,0.01
700,C7985,9480,77,0.0238,123.12,67,141.49,0.8701,28,LinkedIn,Image,25-34,Male,North America,10988,9669.6,1.14,2024-03-07,3235,2024-03,2024Q1,125.58,144.32,1.14,189.6,0.02
701,C5803,4790,1117,0.3214,4.29,673,7.12,0.6025,20,YouTube,Video,25-34,Other,Asia,29612,4694.2,6.31,2024-08-21,3475,2024-08,2024Q3,4.2,6.98,6.31,-95.8,-0.02
702,C4848,7960,997,0.171,7.98,168,47.38,0.1685,27,LinkedIn,Image,18-24,Female,Europe,30912,7562.0,4.09,2024-12-03,5830,2024-12,2024Q4,7.58,45.01,4.09,-398.0,-0.05
703,C7073,6030,1409,0.1547,4.28,921,6.55,0.6537,20,LinkedIn,Carousel,55+,Other,Europe,184200,6030.0,30.55,2024-11-06,9107,2024-11,2024Q4,4.28,6.55,30.55,0.0,0.0
704,C3177,9090,1769,0.2635,5.14,1606,5.66,0.9079,21,LinkedIn,Image,55+,Other,Africa,276232,8817.3,31.33,2024-05-10,6713,2024-05,2024Q2,4.98,5.49,31.33,-272.7,-0.03
705,C8683,6980,104,0.0185,67.12,45,155.11,0.4327,29,YouTube,Image,45-54,Male,Africa,2295,7329.0,0.31,2024-10-31,5621,2024-10,2024Q4,70.47,162.87,0.31,349.0,0.05
706,C6119,4960,1807,0.556,2.74,47,105.53,0.026,21,LinkedIn,Image,35-44,Female,South America,8319,4860.8,1.71,2024-10-12,3249,2024-10,2024Q4,2.69,103.42,1.71,-99.2,-0.02
707,C4126,2130,518,0.0521,4.11,32,66.56,0.0618,23,Google,Image,45-54,Other,South America,5920,2023.5,2.93,2024-11-04,9942,2024-11,2024Q4,3.91,63.23,2.93,-106.5,-0.05
708,C7290,6070,1051,0.1978,5.78,447,13.58,0.4253,8,Google,Carousel,35-44,Male,North America,16539,6070.0,2.72,2024-09-02,5313,2024-09,2024Q3,5.78,13.58,2.72,0.0,0.0
709,C4977,5300,909,0.1209,5.83,422,12.56,0.4642,29,YouTube,Image,25-34,Female,Europe,16458,5565.0,2.96,2024-04-09,7518,2024-04,2024Q2,6.12,13.19,2.96,265.0,0.05
710,C7571,7530,760,0.2116,9.91,383,19.66,0.5039,27,YouTube,Image,25-34,Male,Europe,45194,7755.9,5.83,2024-03-06,3591,2024-03,2024Q1,10.21,20.25,5.83,225.9,0.03
711,C9725,5860,728,0.0827,8.05,112,52.32,0.1538,9,Google,Text,35-44,Female,Asia,20272,5625.6,3.6,2024-09-02,8802,2024-09,2024Q3,7.73,50.23,3.6,-234.4,-0.04
712,C1839,8380,677,0.0784,12.38,370,22.65,0.5465,17,LinkedIn,Image,25-34,Male,North America,44400,8296.2,5.35,2024-03-27,8635,2024-03,2024Q1,12.25,22.42,5.35,-83.8,-0.01
713,C5814,9390,1201,0.2143,7.82,1086,8.65,0.9042,26,Google,Image,35-44,Female,North America,42354,9108.3,4.65,2024-10-27,5604,2024-10,2024Q4,7.58,8.39,4.65,-281.7,-0.03
714,C5221,5640,1713,0.3231,3.29,272,20.74,0.1588,12,LinkedIn,Text,25-34,Other,South America,42976,5809.2,7.4,2024-12-13,5301,2024-12,2024Q4,3.39,21.36,7.4,169.2,0.03
715,C1773,8620,602,0.2565,14.32,200,43.1,0.3322,15,LinkedIn,Video,45-54,Male,Africa,20000,8878.6,2.25,2024-12-14,2346,2024-12,2024Q4,14.75,44.39,2.25,258.6,0.03
716,C2910,6480,1643,0.7404,3.94,615,10.54,0.3743,20,Facebook,Text,18-24,Male,North America,87330,6544.8,13.34,2024-06-24,2219,2024-06,2024Q2,3.98,10.64,13.34,64.8,0.01
717,C4597,4620,1537,0.1852,3.01,83,55.66,0.054,26,Google,Carousel,45-54,Other,Europe,13363,4666.2,2.86,2024-08-21,8299,2024-08,2024Q3,3.04,56.22,2.86,46.2,0.01
718,C5599,7500,208,0.0333,36.06,194,38.66,0.9327,9,Facebook,Image,45-54,Male,Europe,20564,7575.0,2.71,2024-12-16,6246,2024-12,2024Q4,36.42,39.05,2.71,75.0,0.01
719,C7037,4650,840,0.4805,5.54,80,58.12,0.0952,19,Google,Text,45-54,Male,North America,9120,4650.0,1.96,2024-04-13,1748,2024-04,2024Q2,5.54,58.12,1.96,0.0,0.0
720,C9467,5840,399,0.0533,14.64,185,31.57,0.4637,19,LinkedIn,Image,45-54,Female,Africa,22385,5723.2,3.91,2024-08-20,7485,2024-08,2024Q3,14.34,30.94,3.91,-116.8,-0.02
721,C9701,7020,1976,0.1999,3.55,842,8.34,0.4261,23,Instagram,Text,45-54,Other,North America,159980,7090.2,22.56,2025-01-02,9884,2025-01,2025Q1,3.59,8.42,22.56,70.2,0.01
722,C3666,8680,1258,0.1416,6.9,393,22.09,0.3124,24,Facebook,Image,35-44,Female,Europe,74277,9114.0,8.15,2024-07-21,8884,2024-07,2024Q3,7.24,23.19,8.15,434.0,0.05
723,C9462,4930,967,0.349,5.1,650,7.58,0.6722,20,YouTube,Carousel,18-24,Other,North America,61100,5176.5,11.8,2024-10-31,2770,2024-10,2024Q4,5.35,7.96,11.8,246.5,0.05
724,C5704,3940,1721,0.2653,2.29,1690,2.33,0.982,19,Facebook,Carousel,25-34,Other,South America,253500,4097.6,61.87,2024-03-05,6486,2024-03,2024Q1,2.38,2.42,61.87,157.6,0.04
725,C1792,7830,738,0.0931,10.61,31,252.58,0.042,25,LinkedIn,Image,35-44,Female,Africa,4960,8221.5,0.6,2024-08-31,7926,2024-08,2024Q3,11.14,265.21,0.6,391.5,0.05
726,C2315,3010,443,0.0619,6.79,420,7.17,0.9481,11,Google,Carousel,55+,Female,Africa,52920,2949.8,17.94,2024-09-07,7156,2024-09,2024Q3,6.66,7.02,17.94,-60.2,-0.02
727,C6735,8250,201,0.0219,41.04,54,152.78,0.2687,10,Facebook,Carousel,25-34,Male,Africa,2916,7837.5,0.37,2024-07-03,9178,2024-07,2024Q3,38.99,145.14,0.37,-412.5,-0.05
728,C8747,3030,1019,0.1163,2.97,999,3.03,0.9804,18,YouTube,Carousel,18-24,Other,Europe,128871,3060.3,42.11,2024-08-20,8761,2024-08,2024Q3,3.0,3.06,42.11,30.3,0.01
729,C3665,9880,1653,0.2979,5.98,739,13.37,0.4471,18,Google,Carousel,18-24,Other,Africa,147061,10374.0,14.18,2024-11-02,5548,2024-11,2024Q4,6.28,14.04,14.18,494.0,0.05
730,C6915,8770,925,0.1095,9.48,719,12.2,0.7773,24,YouTube,Text,18-24,Female,Africa,27322,8945.4,3.05,2024-10-26,8447,2024-10,2024Q4,9.67,12.44,3.05,175.4,0.02
731,C7347,7180,1786,0.4162,4.02,818,8.78,0.458,25,Google,Carousel,25-34,Female,Africa,39264,7539.0,5.21,2024-09-25,4291,2024-09,2024Q3,4.22,9.22,5.21,359.0,0.05
732,C9107,8600,490,0.0768,17.55,291,29.55,0.5939,12,LinkedIn,Carousel,18-24,Other,Africa,34338,8514.0,4.03,2024-08-30,6380,2024-08,2024Q3,17.38,29.26,4.03,-86.0,-0.01
733,C3996,8490,931,0.1557,9.12,129,65.81,0.1386,24,Google,Video,25-34,Female,Asia,15351,8829.6,1.74,2024-04-08,5979,2024-04,2024Q2,9.48,68.45,1.74,339.6,0.04
734,C8642,8870,1089,0.4692,8.15,506,17.53,0.4646,25,Instagram,Image,55+,Female,Asia,36432,9136.1,3.99,2024-04-24,2320,2024-04,2024Q2,8.39,18.06,3.99,266.1,0.03
735,C5426,5660,1199,0.1398,4.72,158,35.82,0.1318,15,YouTube,Text,25-34,Female,South America,15010,5829.8,2.57,2024-05-21,8576,2024-05,2024Q2,4.86,36.9,2.57,169.8,0.03
736,C1729,9960,259,0.0265,38.46,15,664.0,0.0579,8,Instagram,Video,45-54,Female,North America,2370,9960.0,0.24,2024-11-30,9773,2024-11,2024Q4,38.46,664.0,0.24,0.0,0.0
737,C8156,5980,925,0.1718,6.46,920,6.5,0.9946,19,Google,Video,35-44,Other,North America,99360,6099.6,16.29,2024-04-22,5384,2024-04,2024Q2,6.59,6.63,16.29,119.6,0.02
738,C8618,6930,682,0.1677,10.16,552,12.55,0.8094,14,YouTube,Carousel,25-34,Other,Europe,109296,6583.5,16.6,2024-12-03,4066,2024-12,2024Q4,9.65,11.93,16.6,-346.5,-0.05
739,C4514,2100,841,0.1703,2.5,286,7.34,0.3401,19,LinkedIn,Text,25-34,Other,North America,25454,2163.0,11.77,2024-02-23,4938,2024-02,2024Q1,2.57,7.56,11.77,63.0,0.03
740,C3583,8390,472,0.1753,17.78,471,17.81,0.9979,20,Instagram,Carousel,18-24,Male,Asia,67353,8725.6,7.72,2024-08-19,2692,2024-08,2024Q3,18.49,18.53,7.72,335.6,0.04
741,C9909,6260,1944,0.9624,3.22,449,13.94,0.231,10,Google,Video,18-24,Other,Africa,75432,6322.6,11.93,2024-02-21,2019,2024-02,2024Q1,3.25,14.08,11.93,62.6,0.01
742,C9506,5990,1886,0.5007,3.18,38,157.63,0.0201,27,Instagram,Image,55+,Other,South America,3192,5750.4,0.56,2025-02-09,3766,2025-02,2025Q1,3.05,151.33,0.56,-239.6,-0.04
743,C1568,3440,1268,0.3572,2.71,863,3.99,0.6806,7,Facebook,Image,18-24,Other,Asia,25890,3336.8,7.76,2024-08-07,3549,2024-08,2024Q3,2.63,3.87,7.76,-103.2,-0.03
744,C2988,6760,1713,0.3567,3.95,1374,4.92,0.8021,22,YouTube,Image,45-54,Other,Asia,107172,6827.6,15.7,2024-12-17,4802,2024-12,2024Q4,3.99,4.97,15.7,67.6,0.01
745,C1179,8220,1831,0.3991,4.49,1002,8.2,0.5472,25,LinkedIn,Carousel,45-54,Male,Asia,121242,7891.2,15.36,2025-01-06,4587,2025-01,2025Q1,4.31,7.88,15.36,-328.8,-0.04
746,C1926,9080,996,0.165,9.12,222,40.9,0.2229,20,Facebook,Carousel,25-34,Female,South America,13320,8716.8,1.53,2024-10-24,6036,2024-10,2024Q4,8.75,39.26,1.53,-363.2,-0.04
747,C5567,6110,578,0.1296,10.57,358,17.07,0.6194,15,LinkedIn,Video,25-34,Other,South America,66230,5804.5,11.41,2024-09-03,4459,2024-09,2024Q3,10.04,16.21,11.41,-305.5,-0.05
748,C2273,5760,145,0.074,39.72,46,125.22,0.3172,17,LinkedIn,Video,55+,Male,Europe,3680,5990.4,0.61,2024-06-18,1959,2024-06,2024Q2,41.31,130.23,0.61,230.4,0.04
749,C3826,7590,1706,1.2665,4.45,272,27.9,0.1594,15,Instagram,Carousel,25-34,Other,Africa,53584,7741.8,6.92,2024-04-22,1347,2024-04,2024Q2,4.54,28.46,6.92,151.8,0.02
750,C2366,7580,297,0.0472,25.52,259,29.27,0.8721,8,Facebook,Image,55+,Male,Europe,48433,7504.2,6.45,2024-04-18,6292,2024-04,2024Q2,25.27,28.97,6.45,-75.8,-0.01
751,C1164,2150,1066,0.2405,2.02,541,3.97,0.5075,15,Instagram,Video,25-34,Male,South America,27591,2085.5,13.23,2024-09-29,4432,2024-09,2024Q3,1.96,3.85,13.23,-64.5,-0.03
752,C4920,2120,1613,0.3722,1.31,941,2.25,0.5834,7,Google,Image,35-44,Male,South America,52696,2056.4,25.63,2025-02-07,4333,2025-02,2025Q1,1.27,2.19,25.63,-63.6,-0.03
753,C2431,6260,1272,0.1528,4.92,375,16.69,0.2948,15,LinkedIn,Image,35-44,Female,South America,63750,6322.6,10.08,2024-08-11,8324,2024-08,2024Q3,4.97,16.86,10.08,62.6,0.01
754,C6662,6360,1922,0.2338,3.31,350,18.17,0.1821,16,YouTube,Image,35-44,Male,Africa,19950,6232.8,3.2,2024-05-25,8220,2024-05,2024Q2,3.24,17.81,3.2,-127.2,-0.02
755,C2429,8330,964,0.1971,8.64,950,8.77,0.9855,15,Facebook,Text,55+,Male,Asia,125400,8330.0,15.05,2024-07-18,4890,2024-07,2024Q3,8.64,8.77,15.05,0.0,0.0
756,C8551,5120,1179,0.2177,4.34,616,8.31,0.5225,9,Google,Video,55+,Female,Africa,78848,5171.2,15.25,2024-05-26,5415,2024-05,2024Q2,4.39,8.39,15.25,51.2,0.01
757,C8414,6200,981,0.8299,6.32,148,41.89,0.1509,20,YouTube,Text,45-54,Other,North America,16872,5890.0,2.86,2024-05-26,1182,2024-05,2024Q2,6.0,39.8,2.86,-310.0,-0.05
758,C7440,7380,1015,0.188,7.27,704,10.48,0.6936,17,Facebook,Video,35-44,Female,North America,39424,7675.2,5.14,2024-06-21,5398,2024-06,2024Q2,7.56,10.9,5.14,295.2,0.04
759,C8716,6250,371,0.0515,16.85,200,31.25,0.5391,20,LinkedIn,Text,18-24,Female,Africa,20800,6312.5,3.3,2025-01-16,7203,2025-01,2025Q1,17.01,31.56,3.3,62.5,0.01
760,C5275,9220,787,0.0833,11.72,104,88.65,0.1321,15,Google,Text,18-24,Female,North America,4264,8851.2,0.48,2024-10-25,9447,2024-10,2024Q4,11.25,85.11,0.48,-368.8,-0.04
761,C3412,9460,187,0.039,50.59,70,135.14,0.3743,18,LinkedIn,Carousel,18-24,Female,North America,7420,9838.4,0.75,2024-06-19,4794,2024-06,2024Q2,52.61,140.55,0.75,378.4,0.04
762,C5670,6300,511,0.0779,12.33,410,15.37,0.8023,10,YouTube,Text,45-54,Male,Asia,19680,6174.0,3.19,2024-05-18,6559,2024-05,2024Q2,12.08,15.06,3.19,-126.0,-0.02
763,C7395,7680,1531,0.2582,5.02,566,13.57,0.3697,20,YouTube,Text,35-44,Male,Africa,49242,7526.4,6.54,2024-12-28,5929,2024-12,2024Q4,4.92,13.3,6.54,-153.6,-0.02
764,C2731,3640,432,0.0678,8.43,119,30.59,0.2755,24,Instagram,Carousel,55+,Female,Asia,13566,3494.4,3.88,2024-04-02,6371,2024-04,2024Q2,8.09,29.36,3.88,-145.6,-0.04
765,C6433,7380,1788,0.4158,4.13,43,171.63,0.024,28,YouTube,Text,25-34,Male,North America,6794,7453.8,0.91,2024-08-23,4300,2024-08,2024Q3,4.17,173.34,0.91,73.8,0.01
766,C8255,3440,137,0.0199,25.11,72,47.78,0.5255,27,Facebook,Text,45-54,Female,Asia,8064,3612.0,2.23,2025-01-28,6884,2025-01,2025Q1,26.36,50.17,2.23,172.0,0.05
767,C1268,7760,485,0.2418,16.0,312,24.87,0.6433,20,Instagram,Video,55+,Female,South America,24024,7992.8,3.01,2024-11-22,2005,2024-11,2024Q4,16.48,25.62,3.01,232.8,0.03
768,C5077,8930,1732,0.3702,5.16,244,36.6,0.1409,21,Facebook,Video,55+,Female,North America,30256,8572.8,3.53,2024-02-16,4678,2024-02,2024Q1,4.95,35.13,3.53,-357.2,-0.04
769,C4648,9470,1397,0.2902,6.78,1289,7.35,0.9227,30,Google,Image,18-24,Male,Asia,250066,9470.0,26.41,2024-04-29,4813,2024-04,2024Q2,6.78,7.35,26.41,0.0,0.0
770,C2466,2180,272,0.0774,8.01,169,12.9,0.6213,24,Instagram,Text,25-34,Other,Europe,10985,2092.8,5.25,2024-10-11,3514,2024-10,2024Q4,7.69,12.38,5.25,-87.2,-0.04
771,C6212,2220,292,0.0856,7.6,113,19.65,0.387,18,LinkedIn,Carousel,45-54,Other,Europe,15707,2242.2,7.01,2024-11-19,3411,2024-11,2024Q4,7.68,19.84,7.01,22.2,0.01
772,C9010,4940,1190,0.1878,4.15,901,5.48,0.7571,9,YouTube,Video,45-54,Other,North America,109922,5137.6,21.4,2024-03-24,6336,2024-03,2024Q1,4.32,5.7,21.4,197.6,0.04
773,C5106,7730,1763,0.1908,4.38,899,8.6,0.5099,12,LinkedIn,Carousel,18-24,Male,Africa,35960,7498.1,4.8,2024-06-09,9240,2024-06,2024Q2,4.25,8.34,4.8,-231.9,-0.03
774,C3994,7590,676,0.2502,11.23,64,118.59,0.0947,14,YouTube,Image,18-24,Female,South America,5632,7969.5,0.71,2024-08-07,2701,2024-08,2024Q3,11.79,124.52,0.71,379.5,0.05
775,C6538,6880,541,0.078,12.72,504,13.65,0.9316,17,LinkedIn,Video,45-54,Male,Asia,74592,6742.4,11.06,2024-10-30,6935,2024-10,2024Q4,12.46,13.38,11.06,-137.6,-0.02
776,C2696,4010,421,0.0797,9.52,407,9.85,0.9667,16,YouTube,Text,55+,Male,Africa,39479,4130.3,9.56,2024-06-28,5282,2024-06,2024Q2,9.81,10.15,9.56,120.3,0.03
